Total Discharges,Total Discharges,Total Discharges,Average Covered Charges,Average Covered Charges,Average Covered Charges,Average Total Payments,Average Total Payments,Average Total Payments,Average Medicare Payments,Average Medicare Payments,Average Medicare Payments,medicare provider number
32.69318181818182,30.391304347826086,33.265060240963855,29194.83875000001,25021.169456521744,24205.381390481925,12515.978863636363,12212.769021739128,11657.47879739759,11579.649431818178,11110.357934782607,10695.571251542173,330019
46.520833333333336,46.99363057324841,49.08441558441559,49522.943472222236,53816.96713375799,56100.56158831168,13338.85041666666,14785.326815286619,15150.193636577924,12166.347569444442,13230.738280254776,13772.13617306493,330023
47.946236559139784,47.6,47.243445692883896,65394.68573476705,69734.22667857137,77156.38381284638,26479.10749103943,27999.173250000014,28833.631898408246,20759.152544802844,22393.20082142857,22856.292208464412,330024
34.33802816901409,34.28787878787879,31.43243243243243,35394.244084507045,39346.16621212121,47634.54570972973,17022.136197183103,17369.30545454545,18600.13045106757,14832.052112676056,15022.03075757576,16182.111532594607,330027
27.6,26.507462686567163,26.41176470588235,46587.77716666667,52129.7808955224,58744.63357602942,16897.892333333333,18931.454328358202,19345.722099485294,15066.403666666669,17014.755820895516,17189.084493941184,330028
25.75,26.484848484848484,26.026315789473685,21180.582777777774,18604.325757575753,19832.547153842108,7044.697777777778,7056.600909090907,7257.870299763158,6143.300833333332,6100.904545454545,6137.202967815789,330030
18.63157894736842,19.266666666666666,17.307692307692307,22964.051052631574,24750.672,25951.438868461533,8602.003157894736,8896.617333333334,9940.352772923077,7502.900526315787,7683.219333333333,8510.494006846155,330033
35.86538461538461,35.50892857142857,34.17293233082707,69098.29442307692,78389.51991071428,80652.89007496237,16453.089423076923,17935.87616071428,17842.38252854887,14738.836249999993,16238.96919642857,16069.550178962403,330043
36.44859813084112,34.62068965517241,33.82022471910113,29616.788878504674,29142.424712643686,30688.181740674147,8960.516542056073,9041.609770114941,9023.905075078652,7883.657663551402,7851.429310344829,7863.128870719104,330044
38.04347826086956,43.147887323943664,43.32846715328467,54582.74768115941,53983.29070422533,51604.318821751825,12397.12572463768,12163.838450704226,12528.374345437956,10926.427898550723,10543.131549295775,10864.272795043795,330045
33.78787878787879,34.28947368421053,39.0431654676259,65120.7492727273,69367.94013157897,77204.31494438849,19282.35290909091,22352.18085526316,23876.869759561156,16649.15503030303,19420.90473684212,20958.876338431655,330046
29.652173913043477,27.53191489361702,27.48936170212766,18941.960217391304,18148.95914893617,20932.705554680848,7277.761739130435,7203.903191489362,8272.816675085107,6396.199130434782,6143.87425531915,7227.449012957445,330047
31.107142857142858,34.78125,34.7027027027027,26292.64642857143,27416.791250000002,26422.62484729729,8671.540714285713,8450.096875000001,8602.021594027028,7540.175,7349.538124999998,7393.679079567567,330049
12.0,,,11106.25,,,10856.5,,,10110.83,,,330053
48.611570247933884,46.12307692307692,47.68115942028985,51993.53719008267,59081.808153846156,56304.38751188405,18115.26487603305,20185.44292307692,18027.05244633333,15823.691570247935,17370.31246153846,15916.149957021738,330055
27.385964912280702,25.846153846153847,24.459016393442624,59744.36228070175,64860.7633846154,64680.64953081966,20363.53561403509,20066.283538461535,20133.056389770496,17211.014912280705,17291.362,17239.061343278685,330056
38.66233766233766,38.62893081761006,40.34730538922156,49141.3220779221,51840.44069182385,47026.93756691615,13394.853701298696,13886.079433962263,12813.500928898202,11688.951753246754,11920.196289308178,11041.232910041921,330057
26.176470588235293,24.970588235294116,24.675675675675677,19462.699411764705,21962.910000000003,23385.470485864873,7863.086764705881,7738.701176470589,8278.495259702704,6480.43294117647,6067.055,6825.606989135136,330058
57.116379310344826,54.15384615384615,54.47280334728033,97855.1395258621,102684.6348178137,114679.74258552295,26332.05939655173,27442.75214574899,27770.891252271955,22707.95120689658,23757.549068825898,23419.761138012545,330059
32.55714285714286,31.324324324324323,30.026666666666667,37546.56857142857,41750.42486486488,41846.15717826667,10017.184857142855,10846.228918918916,10163.861917226668,8532.570571428572,9547.960405405403,8672.78148204,330061
31.428571428571427,28.894736842105264,24.8,15247.188571428575,16894.95157894737,19093.06341188,8779.154761904761,9344.754210526315,11004.74620016,7694.39238095238,8095.52,9774.389065880001,330065
26.105263157894736,26.625,27.5,15106.32631578947,14032.13375,14694.446985444441,8009.318421052631,7727.147499999999,8191.058588944444,6780.185789473685,6563.945624999999,7049.9580205,330073
26.258064516129032,26.689655172413794,24.93103448275862,13289.85419354839,14120.816206896548,13978.824743206898,5735.25,6018.311379310345,6064.341844931034,4634.965806451614,4876.3099999999995,4833.818852448277,330074
27.815384615384616,30.865384615384617,30.524590163934427,26733.83107692308,29556.270769230767,26872.466260491798,10939.842461538465,12194.160384615388,11738.168425262293,9005.39769230769,9917.77519230769,9867.48060762295,330078
23.76923076923077,21.428571428571427,27.75,24347.092307692303,27681.239285714288,26926.71368,11577.627692307693,13798.08857142857,12163.26658175,10373.601538461537,12637.774285714284,10828.057471833336,330079
24.27659574468085,21.58139534883721,20.53846153846154,25503.581063829788,35414.24581395348,29373.056871025638,23101.00106382979,33800.51860465116,24736.466081025646,21565.79191489362,31836.472558139554,23296.998309487175,330080
22.31578947368421,21.176470588235293,20.583333333333332,10433.411052631578,12349.252352941176,13337.897931416666,7710.403157894735,8648.373529411765,8686.912426249999,6589.3505263157895,7492.051764705881,7642.435565000001,330084
27.033333333333335,29.22222222222222,29.46153846153846,12588.617666666663,11592.847777777779,12256.522320115384,6138.863,6189.831851851852,6611.9693297307695,5078.311666666666,5180.708518518519,5584.6098570769245,330085
17.0,17.57894736842105,17.294117647058822,24992.34235294118,30873.519473684217,44935.035450588235,10798.228235294117,10513.793157894735,13285.345064294119,9016.108823529412,8935.002105263156,12002.74872164706,330086
19.0,19.166666666666668,22.09090909090909,38533.32857142858,34084.098333333335,39639.766125454546,10171.507857142857,10621.082500000002,10351.390822636364,9095.688571428573,9588.468333333332,8977.305978,330088
36.392405063291136,34.51428571428571,33.78666666666667,27211.253417721524,30615.76814285714,25517.673733199998,9693.655316455697,10112.202857142862,9311.790010786666,7988.417341772153,8260.093142857144,7612.303261866666,330090
32.30612244897959,32.644444444444446,28.91111111111111,18257.07897959183,19932.75244444444,21181.048648444445,7523.621020408162,7841.534222222222,7467.604889511115,6474.272244897961,6777.460444444445,6384.503700888888,330094
23.6,22.545454545454547,23.0,15780.72533333333,18382.199090909093,16429.772099285714,7244.295999999999,8184.576363636364,7387.539653214286,6296.894666666666,7100.765454545454,6378.949858785714,330096
66.277628032345,61.41943734015345,62.90575916230367,99076.0322641509,111351.54792838871,123235.09948206802,28423.4946630728,29986.923964194364,30977.02276376702,24166.59592991914,25467.676265984654,26644.965412578546,330101
31.63888888888889,30.90909090909091,32.63636363636363,24954.624166666665,26698.003030303025,25798.860820000005,9855.806944444445,10697.300000000001,9887.805606515152,7997.04,9138.144242424241,8250.108814545456,330102
30.692307692307693,31.029411764705884,29.4390243902439,17555.300769230773,19453.412941176473,16695.937176097555,8693.571794871792,8906.278235294118,7767.3106547317075,7438.36717948718,7850.8488235294135,6466.801605170732,330103
41.358024691358025,36.23529411764706,37.76315789473684,59907.39728395064,65860.41152941178,66925.19591381575,12156.609753086417,12007.123294117644,11691.28592248684,11010.28913580247,10851.482235294117,10457.012959289474,330104
52.60077519379845,52.634328358208954,53.3544776119403,99488.6805426357,105849.80026119412,113617.16592820895,20621.840736434107,21539.284962686568,22005.96177122015,17278.486821705425,18135.75033582091,18936.1432313097,330106
37.6,42.17142857142857,40.8625,40474.13657142857,37584.17057142858,43618.82625374998,10472.775571428569,10173.303428571433,10515.5544135375,8955.750714285716,8754.449285714283,8998.939803625002,330107
18.125,22.833333333333332,19.75,13112.9525,12489.888333333334,14338.2470175,5429.034999999999,5366.626666666666,5279.43977275,4363.233749999999,4340.65,4513.3176137499995,330108
21.375,16.166666666666668,18.0,8144.67375,6439.141666666666,7584.587221142857,6439.290000000001,6551.356666666667,6289.549545142858,5559.39375,5526.780000000002,5217.394762714285,330111
20.72,22.8,22.666666666666668,21562.985600000004,18227.5985,17415.84634777778,7756.590400000002,7824.682000000001,7649.76529488889,6702.303199999999,6656.9785,6466.240997833334,330115
35.3448275862069,32.67785234899329,32.556338028169016,93023.50186206894,95149.31053691279,107362.51839380278,20629.10896551724,21093.95959731542,22936.833978507027,17559.734758620685,18286.879731543617,19949.333681007043,330119
34.42748091603053,35.463235294117645,33.705882352941174,40299.18396946562,39820.59698529408,40214.220766490165,14917.137099236648,14680.76580882353,15093.1575274183,13082.18587786259,12896.26088235294,13179.872854215684,330125
46.71328671328671,46.640845070422536,48.92142857142857,58493.29713286711,60024.53330985912,56737.820901928564,15565.024685314687,14420.550422535207,12773.099565992867,14243.326643356648,13030.797676056334,10954.722817464282,330126
25.608695652173914,22.61111111111111,22.74074074074074,47722.41043478263,47584.31925925925,40715.90461907407,26484.058478260864,25455.62518518519,21561.341860740744,22904.65326086957,22190.30555555555,18705.48298148148,330127
25.472727272727273,24.804347826086957,24.208333333333332,40275.38309090909,52045.82999999998,42047.570443125,19671.496,23057.391521739126,18587.27134854167,17683.123818181815,20540.897173913047,16272.208091208335,330128
15.25,14.0,21.333333333333332,12170.925000000001,8405.976666666667,10599.048146666666,6379.3425,6593.573333333334,6791.110647999999,5393.572499999999,5340.139999999999,5888.875463,330132
31.925925925925927,29.47826086956522,31.208333333333332,34189.1725925926,59374.21260869565,61048.25955125,9189.099629629627,11426.99782608696,9755.872635708332,8191.612962962965,10178.345652173915,8674.617804,330135
27.541176470588237,29.24705882352941,28.376470588235293,28210.470117647063,28366.972352941186,28856.224121905892,14980.72882352941,15556.69741176471,14986.538317505878,13648.397176470586,14370.051647058823,13659.467763776474,330136
45.98295454545455,47.176829268292686,47.116129032258065,42515.233920454535,42681.078597560976,39828.63789129032,15331.813352272713,15046.142073170726,14282.94409935484,13334.617272727277,12803.904146341461,11761.437401070969,330140
42.690265486725664,41.23684210526316,43.31818181818182,69296.55778761061,69728.9114912281,77339.08231054543,12366.492831858406,13667.900000000001,15128.695679327275,10257.267345132745,11284.965263157896,12409.907686527273,330141
15.125,11.0,11.5,16021.286250000001,13136.123333333331,15507.924245000002,8764.181250000001,5535.576666666667,6776.8484845,7670.60125,4284.06,5812.431818,330144
18.857142857142858,22.4,18.625,12135.631428571429,9874.02,9555.185252,8410.628571428571,9271.895999999999,10012.04679775,7243.742857142858,8238.923999999999,8760.837929875,330151
35.4,34.175438596491226,34.647619047619045,38553.852999999996,37291.11035087718,39733.07027199998,11300.419363636363,11361.485964912272,11542.430632971427,9024.49136363636,9162.073421052635,9526.795175809526,330153
29.78,29.8,29.791666666666668,26914.4538,27726.7032,27294.193885000004,13395.002199999999,13232.9802,11659.124489625,12320.836399999998,12103.690199999997,10559.926124791667,330157
39.224489795918366,38.43119266055046,39.292929292929294,65565.79836734694,80887.35917431192,100424.59217959597,13471.287244897956,13269.717981651384,14897.392130373733,12226.246836734697,11620.126788990821,13355.66725927272,330158
42.06024096385542,42.029411764705884,42.541666666666664,60184.4118674699,61720.469235294106,67741.34597535714,17185.4968072289,17587.955823529406,18495.08063433928,14865.685421686758,15299.671235294114,16191.646767851194,330160
27.84722222222222,32.04545454545455,31.768115942028984,32090.278611111105,33661.83363636363,37384.70740710146,9900.459166666666,10869.150454545454,11874.30990907246,8397.734027777777,8423.090454545456,9428.391970898549,330162
25.655172413793103,26.52,25.782608695652176,18025.909655172414,17260.95,22283.597115217388,8189.3362068965525,7229.585999999999,8806.683367434785,7294.223793103448,6093.772800000002,7579.186901608698,330163
33.42857142857143,34.89393939393939,34.32835820895522,24422.692428571427,24471.46848484848,23753.6551718209,13702.148857142858,13062.402121212117,11853.920331358202,11020.222857142851,10518.650757575759,9731.644360134327,330164
39.45959595959596,41.08457711442786,40.742990654205606,103601.49702020196,105408.93114427864,131619.4592878038,22226.75772727274,21874.730945273637,22334.760133476637,16917.94156565655,17604.594577114432,19237.16529181776,330167
49.77720207253886,44.8469387755102,43.052023121387286,67300.18326424866,67925.64877551021,70972.68588369945,19249.168704663218,20234.828775510203,20089.64244043931,16528.415336787562,17459.31066326531,17303.734911988435,330169
30.06451612903226,28.53846153846154,31.6,11427.203870967744,13169.532692307692,13640.487164640002,7348.73,7294.6526923076935,7652.490382280001,6376.409677419355,6330.248846153846,6626.00778712,330175
28.0,26.348837209302324,33.0,21408.97815789474,25041.38348837209,23054.702695833334,7526.239999999998,8888.116511627906,8188.0873745625,6258.399210526315,7202.0674418604685,6619.131175354167,330180
27.121951219512194,26.61904761904762,29.102564102564102,35248.94000000002,34844.98738095238,37906.235247692304,8197.09512195122,8823.891666666666,9408.730835743592,7074.603902439025,7504.891666666667,7820.339270692309,330181
44.86144578313253,44.82022471910113,48.01156069364162,102795.53012048197,113379.6831460674,115518.74913745673,18199.246325301207,18570.348370786523,18631.622467358382,16230.653313253013,16629.90044943819,16626.352218774555,330182
30.661016949152543,29.879310344827587,30.196428571428573,28330.14728813559,39094.29879310345,47987.728522857135,14000.526271186442,15242.811896551724,14740.406723339287,11399.280338983048,12868.828448275865,12271.265706839282,330184
37.13913043478261,37.66393442622951,41.18852459016394,60663.82730434784,57371.13827868851,63254.25621090165,11194.650086956523,12422.834344262292,13146.600863237698,9774.626521739137,10418.836721311478,11247.47429836066,330185
25.035714285714285,22.57894736842105,27.25925925925926,12248.073214285712,12928.747368421053,14166.710017740741,7632.882857142856,7830.208157894736,9518.525642555554,6452.473214285713,6370.89842105263,7668.438333444444,330188
31.130434782608695,34.282051282051285,30.023529411764706,31882.690108695646,39300.881410256436,37896.935048705884,9072.286739130435,9671.532820512819,9205.373298129412,7549.404782608693,8335.379230769235,7811.341717988237,330191
32.21311475409836,29.681818181818183,29.727272727272727,33968.176065573774,34846.13924242425,31423.863926818183,17366.36836065574,17511.8846969697,17208.24021657576,14743.751803278692,14869.74196969697,14724.951116227274,330193
47.65408805031446,44.98275862068966,48.98830409356725,79072.26194968553,79871.96649425285,76462.29153415207,24365.427547169813,25558.951954022992,24387.445027444446,21472.373710691816,22653.360919540217,21461.80621822223,330194
39.17365269461078,52.54326923076923,55.03896103896104,80630.19664670662,83567.46326923076,90058.20894186152,20769.577664670654,20190.893509615387,20524.08142049352,18139.11832335329,17458.048317307686,17810.586818939402,330195
36.325,36.70886075949367,36.44155844155844,46415.73574999998,57176.186455696195,56311.573036233785,17461.772999999997,19512.423544303787,18927.1412588052,15338.157625000002,17165.39240506329,16796.77296231169,330196
25.89189189189189,27.805555555555557,28.083333333333332,14636.201081081077,15530.369444444448,15433.651398027781,7805.975945945946,7986.645833333333,8362.359016722221,6829.49918918919,6997.948333333335,7340.016873555555,330197
44.213793103448275,45.39568345323741,43.710344827586205,56528.852827586205,63048.12014388484,68529.29710731035,13269.652827586206,14978.758129496395,14990.245778986207,11268.479862068963,12850.321654676247,12551.69282641379,330198
20.8,16.285714285714285,17.7,22098.754000000004,26044.899999999998,25894.2512899,18643.242666666665,17855.00214285714,18026.423459999998,17009.522,15740.905714285716,16103.961852999997,330199
29.25,28.46808510638298,28.638297872340427,75224.34916666665,63250.43106382978,61522.25664893616,19921.469166666666,16885.408936170217,16567.883785000005,17597.22125,14490.244680851063,14379.6840690851,330201
22.056603773584907,21.74,25.83783783783784,44196.61867924527,46241.776600000005,52913.71754635135,25633.208301886803,25173.433200000003,25324.72087945946,22986.876037735856,21680.956399999992,22213.039171891895,330202
33.24626865671642,32.264462809917354,33.37614678899082,24178.68246268656,25959.68785123967,27431.269599706415,11940.88753731343,12259.382892561976,12925.93209805505,9982.047089552243,10247.585206611568,10829.975506642204,330203
23.931818181818183,22.357142857142858,22.55263157894737,33349.03318181819,34619.60523809524,32905.986414,20572.205909090906,18699.008333333335,19459.026489736843,18319.20909090909,16582.800476190478,17314.039498421058,330204
33.1875,29.285714285714285,40.642857142857146,41062.46812499999,68099.03761904762,68772.6403,8588.071249999999,11278.158571428572,9295.559111285715,7574.713750000001,9771.23238095238,7959.830089857142,330205
38.05494505494506,40.373333333333335,40.421052631578945,32565.28538461539,35515.83720000001,39259.60741426313,12344.478241758237,13707.006800000001,13686.639417342103,11084.894285714285,12117.839199999999,12233.278828776312,330208
22.047619047619047,25.0,22.47826086956522,13761.334761904764,13577.67909090909,13762.170792086958,8553.206666666667,8613.361363636366,8227.288396913043,7592.3452380952385,7538.855454545456,6771.877167695651,330211
41.39320388349515,47.92369477911647,51.99633699633699,122750.94558252426,124934.32746987956,133585.60767190487,27441.44446601942,29228.17819277106,29337.960389619064,22713.941893203886,24069.505220883526,25074.085656527484,330214
25.666666666666668,27.428571428571427,28.48,21873.813000000002,23218.731071428567,23233.5007332,6543.977999999998,6609.138214285716,6928.06334316,5573.792000000001,5655.843214285715,5852.1582302,330215
30.677419354838708,30.92,29.4,18907.85838709678,17373.746,20777.576592920002,7895.625483870966,7889.809600000002,9505.302619119999,6957.086451612902,6897.454000000001,8442.787740599999,330218
30.919354838709676,31.59375,32.301587301587304,29353.453387096775,29662.464218750003,29158.072569952386,20109.93532258065,20000.7075,20984.061901650795,15070.372258064512,15149.125312499997,15455.877570888888,330219
27.71698113207547,24.510204081632654,25.14,29389.801886792447,31650.801020408155,30609.358875400005,16391.234905660378,16873.13448979592,16195.87125704,14537.719811320752,14777.453877551025,14029.955487180003,330221
32.47540983606557,32.5,37.05,40494.70147540984,37857.95306451613,39604.05318,9301.150327868852,8627.164677419356,8906.375741833335,7978.328688524591,7428.271612903227,7267.899627466668,330222
20.625,21.454545454545453,27.294117647058822,11527.425000000001,12493.94590909091,14093.414936411766,7873.969583333333,8116.771818181817,9805.065333999999,6780.969583333334,7113.623636363635,8699.860810705883,330223
40.142857142857146,54.6,46.666666666666664,34390.59428571429,39375.014,50111.762045,12234.322857142859,11876.626,14890.377667333334,10960.424285714285,10494.078,13809.611808833333,330224
33.916666666666664,36.03448275862069,35.6140350877193,20240.00216666667,23555.263965517242,22913.356238421045,10890.884833333335,11975.228448275859,11204.69153808772,9322.891666666666,10423.633793103443,9611.010051701753,330226
19.823529411764707,23.866666666666667,31.1,15718.095882352942,17671.123333333333,15791.654258100001,6779.839411764706,7469.229333333334,7345.2589116,5663.948823529412,6351.484666666667,5646.595299300001,330229
23.321428571428573,19.88235294117647,21.914285714285715,38853.27678571428,37658.85676470589,44066.57625999999,19382.70357142857,18477.18205882353,20673.756552,16947.16392857143,16309.526176470585,18430.99405917143,330231
28.84,26.85,36.5,27261.6744,27892.864500000003,24673.5096,6443.648800000001,6822.7429999999995,6312.1484845,5424.0704000000005,5892.4265000000005,5433.1606065,330232
23.19607843137255,23.533333333333335,26.944444444444443,53486.5788235294,45105.91622222222,46990.16974,23982.056666666664,23235.517111111116,23993.314768888897,20705.34764705883,20487.740444444447,21118.883669277773,330233
28.01360544217687,28.18867924528302,27.135483870967743,169704.8478231292,186239.73628930814,199660.94917148387,32658.65829931973,33910.07138364779,33371.40071281936,28329.092448979598,29527.81616352201,29380.89026285162,330234
32.68181818181818,33.28260869565217,33.32608695652174,18608.080227272727,18522.22891304348,22926.95145086956,8665.474545454546,8605.209130434783,9951.488964478263,7666.5827272727265,7675.057826086956,8895.69733223913,330235
42.644578313253014,40.528301886792455,40.741721854304636,46256.72596385543,52110.25993710693,55664.735265364245,19547.933975903616,21062.626352201256,19684.91035739735,16911.063132530115,18430.15886792453,17315.568352026494,330236
18.2,18.166666666666668,20.058823529411764,11804.662666666669,11594.411666666667,11382.599304058824,6962.222,6720.1050000000005,7100.554557823529,5945.971999999999,5722.413333333332,6021.736405352941,330238
29.54054054054054,28.217391304347824,28.857142857142858,13293.356216216216,12202.62434782609,12068.09410783333,7312.804324324325,6671.937608695651,7536.511267214289,6229.665945945948,5645.321086956523,6270.012894761904,330239
20.88,20.464285714285715,19.14814814814815,23030.129999999994,29482.614999999998,31421.206315666663,17159.0768,19904.000714285714,18607.263738148144,15328.872000000001,17702.86071428571,16345.815407777778,330240
33.81920903954802,32.48876404494382,34.90163934426229,59107.15841807911,66377.50005617981,67231.21062721306,18833.610960451973,19571.390730337087,18007.782765234988,15119.368700564968,15788.47865168539,14305.778201010928,330241
31.633333333333333,35.39473684210526,38.88059701492537,28322.659444444434,34972.193026315785,35383.25813567165,10278.451111111111,11616.855263157893,10942.654330552246,8364.84122222222,9926.136052631584,8998.96773583582,330245
31.12,38.595238095238095,37.6,64749.41259999999,63280.69809523809,61110.89519475,10491.9942,10110.256904761904,10822.885617325,9362.224,8826.639047619046,9552.926504775,330246
36.73684210526316,33.765957446808514,34.67032967032967,39420.28084210526,39942.140319148915,44142.36203846154,12793.282736842106,12828.325744680853,13810.979437538455,11582.759368421057,11684.565212765961,12587.610735417584,330250
28.602564102564102,26.29113924050633,29.291666666666668,51950.2626923077,57820.28164556961,55794.13749916667,11296.247307692309,10703.886455696202,9636.42894386111,10202.156794871795,9571.034683544302,8531.388739583337,330259
30.483333333333334,33.5,28.82758620689655,48434.516333333326,53173.71519230768,49919.221553103445,10698.06,12616.20576923077,11531.617276,9576.316666666668,10909.756153846152,10153.184078206894,330261
36.24691358024691,34.890243902439025,36.51898734177215,45672.74543209877,43682.154268292674,51384.0769292405,11035.08987654321,11343.002195121953,11322.184062974684,9965.45012345679,9987.92280487805,10087.594408303798,330264
18.666666666666668,19.09090909090909,17.692307692307693,7939.2119999999995,8842.348181818183,11728.435461307692,6608.437333333334,7061.047272727272,8568.297967846154,5671.693333333333,6092.216363636364,7636.725346769231,330265
39.09375,39.391304347826086,39.1,44787.58578125001,49045.61057971013,49677.386860571416,9836.959687499999,10883.94956521739,10754.031997185712,8757.322968750002,9525.84072463768,9466.494342,330267
18.142857142857142,15.833333333333334,16.333333333333332,11258.727142857142,9282.046666666667,10132.017691666666,7748.655714285715,9363.826666666666,8504.711170166667,6348.9571428571435,8380.306666666665,7563.6135214999995,330268
194.09375,181.0857142857143,198.21212121212122,85399.45875,97934.20914285716,98295.02947575759,25368.749687500007,29672.13257142858,31245.83894333333,19883.682187499995,23142.086857142855,24490.857416666666,330270
33.3448275862069,33.4,34.166666666666664,33257.794137931036,33351.02472727273,30219.585456833323,9621.292931034484,10089.15672727273,9228.079218316669,8399.524137931036,8774.276363636363,8145.9253264499985,330273
23.428571428571427,24.727272727272727,28.5,27655.495238095238,25861.361818181816,27196.973508333333,8235.120476190476,7667.613636363636,8941.307040499998,7092.738571428572,6077.523636363636,7389.413404583334,330276
30.794871794871796,32.03125,30.205882352941178,16802.05307692308,16877.6465625,18906.321300794116,6330.796923076923,6508.15125,6729.451508470586,5314.741794871796,5476.6740625,5775.7979615,330277
29.75581395348837,31.613636363636363,30.627659574468087,50095.22895348839,38096.436704545464,39379.74205432979,17596.976395348836,14616.690340909094,15417.011625999998,14880.73023255814,12394.96852272727,13432.675603936168,330279
30.751381215469614,31.97872340425532,34.33505154639175,42502.2061878453,40921.7214893617,41144.32662560824,23203.766685082865,21173.74478723404,20812.938284324737,17789.467569060776,16029.374255319148,15903.698809185564,330285
38.77852348993289,39.104294478527606,39.506410256410255,86058.23590604027,98120.75092024544,95860.05446448718,15390.100201342286,17204.43190184049,16492.886481108977,13436.6432214765,14954.090429447851,14429.40455851282,330286
34.990990990990994,35.56521739130435,38.786259541984734,42285.92603603602,42806.07000000002,46992.98105236642,11937.65639639639,12204.004434782604,11781.724009534353,10630.37648648649,10548.144,10298.005764366408,330304
34.86274509803921,20.375,,73693.52764705883,69582.82125,,24748.591862745103,20777.075,,20929.39696078431,16844.70875,,330306
25.0,26.6,29.26530612244898,16355.93291666667,14379.728888888887,13175.761889183674,8585.802708333333,9049.735555555557,8695.986147530612,7514.935833333336,7846.097111111111,7533.791766428572,330307
35.61176470588235,39.177215189873415,37.578947368421055,42728.978470588205,46975.27202531646,45099.192266842096,11849.36647058824,12409.710886075949,10960.209616328948,9905.143411764704,10622.799240506327,8944.496120105263,330331
32.86363636363637,32.93846153846154,32.8,52518.525909090924,49376.167692307696,54190.09289442858,9823.031818181818,9072.361076923078,9145.560063057143,8678.601969696969,7839.462307692306,7923.345719499999,330332
28.12962962962963,27.346938775510203,27.68888888888889,38057.48407407408,38995.45142857143,40796.505875777766,12531.384629629625,13088.886938775504,12768.85376991111,10512.916481481485,10733.874693877553,10396.103212600003,330340
28.06779661016949,26.686274509803923,27.177777777777777,35223.9772881356,45614.08862745098,49155.64069,19291.611864406786,23071.575882352947,23661.657477111115,15585.287118644064,17606.296666666665,17275.725710644445,330350
37.98823529411764,21.884615384615383,,52583.09529411765,57255.86076923076,,13804.141294117648,11631.948076923076,,12292.793882352946,10259.757692307696,,330353
29.75,22.0,,47811.30933333332,62365.48181818182,,10130.03216666667,10873.414545454545,,9009.405166666667,9656.38727272727,,330372
18.666666666666668,14.333333333333334,15.636363636363637,33155.92333333333,33639.62111111111,32913.112790909094,16676.31111111111,18442.425555555554,16459.566745454547,14616.31777777778,16179.087777777779,14644.909008181821,330385
27.44736842105263,27.771428571428572,26.615384615384617,28495.661578947365,33607.90542857143,30356.734270512818,9660.218421052632,11150.408285714284,10107.518683205131,8673.663421052635,10183.052,9000.037726538465,330386
40.28888888888889,41.014084507042256,45.85462555066079,81933.23204444448,82523.54704225351,87313.73537290748,24249.193422222223,24658.445774647902,25310.097307189433,19174.523333333338,20293.479906103286,20593.72657372686,330393
35.765765765765764,32.44347826086957,31.034782608695654,40153.187567567555,36412.03799999999,36874.94629810434,14364.242972972967,13813.923391304354,14496.20555328696,12721.54153153153,12063.66452173913,12667.806690869566,330394
32.16981132075472,30.941176470588236,29.92452830188679,45329.43094339621,49181.634117647045,51674.84676132076,19806.64886792453,21674.379607843133,19173.00619369811,16006.305283018864,17449.43039215686,15331.968193943398,330395
19.157894736842106,19.941176470588236,21.4375,38361.77842105263,38538.16941176471,35398.349223812496,24145.463157894734,24590.372941176473,22801.608803749998,21515.544210526317,22153.185882352944,20812.041549375,330396
19.6,21.19047619047619,20.57894736842105,40036.490000000005,46155.70619047618,43749.938918421045,21084.623,22276.25333333333,21353.323694210525,18693.1195,19971.59904761905,18863.587190421054,330397
24.3,20.928571428571427,21.9375,34045.64866666666,50404.643214285716,36743.139652812504,22324.652000000002,28090.712142857144,22444.078403749994,19699.09066666667,24634.464642857143,19694.519108750002,330399
31.232323232323232,31.49,33.42156862745098,58956.814242424254,71137.8991,61439.80407156861,9355.525656565658,11733.784899999995,9972.833934323533,8088.336464646465,10279.105399999997,8660.273428176471,330401
179.5,,,20301.93,,,8095.215,,,7948.22,,,330404
224.0,75.5,,16257.789999999999,13266.235,,7781.11,6053.35,,7684.49,6009.675,,330405
190.5,167.5,158.0,15969.439999999999,19219.94,19719.850895,5868.05,6308.790000000001,6528.039052,5309.615,5871.795,6256.618301,330406
44.05161290322581,41.970588235294116,42.15172413793103,44449.51864516126,50903.01389705881,55602.992283931024,12221.427483870964,13346.927867647059,13441.02254182759,9623.86903225806,10260.828602941177,10342.695273544825,340001
56.70445344129555,54.775590551181104,55.3203125,44695.57704453441,47609.57681102364,49085.48102058594,13959.399959514178,13920.811141732282,13740.453218910168,11659.962914979753,11731.318503937,11240.090895734374,340002
30.896551724137932,27.756756756756758,30.38235294117647,12880.16827586207,12883.588378378377,13554.08367017647,6639.929310344828,6427.5716216216215,6758.291504764704,5191.654137931035,4851.045135135136,5171.248690088236,340003
37.892857142857146,35.81707317073171,40.08974358974359,28830.144880952386,30761.660000000007,28735.47999582051,8729.884761904766,9517.753902439024,9133.549090538461,7239.684642857146,7911.011707317074,7416.150725987179,340004
32.28260869565217,30.770833333333332,31.76,26283.3697826087,25629.803125000002,28904.053359399997,8183.550869565217,7802.868333333332,8358.79637214,6544.74543478261,6208.584791666667,6541.15252354,340008
42.28048780487805,38.26373626373626,37.401869158878505,24493.956585365857,27340.024505494493,26528.924545102804,11895.879512195117,12691.169780219785,12960.243446074766,10138.471463414635,10926.258021978025,11019.763487588783,340010
