Average Estimated Total Submitted Charges,Average Estimated Total Submitted Charges,Average Estimated Total Submitted Charges,Average Medicare Allowed Amount,Average Medicare Allowed Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Payment Amount,Average Medicare Payment Amount,Outlier Comprehensive APC Services,Outlier Comprehensive APC Services,Outlier Comprehensive APC Services,Average Medicare Outlier Amount,Average Medicare Outlier Amount,Average Medicare Outlier Amount,medicare provider number
,14723.694771360242,8130.2008698560185,,5007.849948548712,2840.3381763211974,,4058.849088479852,2255.6059147161777,,0.0,0.0,,0.0,0.0,330049
22426.856313576256,19944.2042280921,13185.942789516717,12962.1982358445,11599.031539632855,6951.301048523263,11800.353519670176,10512.010929807688,6114.112557564054,0.0,2.9,0.0,0.0,102.503640689655,0.0,330055
36842.75744444445,22734.590090940732,16617.62277109605,8135.34328703703,5436.780207866136,4453.850671590119,6978.720416666664,4475.55259962049,3727.3477757659793,13.5,3.6,0.0,479.52343703703696,238.24148444444396,0.0,330056
38313.49935411245,31957.369037894685,20914.5756852762,11725.838984288224,8639.404443264782,5916.527208256488,10592.16155570472,7588.833277436259,5149.581962686136,0.0,1.2857142857142858,0.0,0.0,85.383705555555,0.0,330057
20865.744117647,13501.046162393395,6914.511598353821,4134.28,3473.2826393280625,2280.278782255417,3293.98,2752.4115256916953,1809.4552868537603,,0.0,0.0,,0.0,0.0,330058
33016.03854454149,31843.83937853496,23590.1857231847,13686.650649341842,9413.017811056085,6041.9857307749135,12502.796361785442,8308.919863004134,5215.115270105812,0.0,0.0,0.0,0.0,0.0,0.0,330059
,25713.53536706345,17421.53829149301,,4665.525515873015,3146.2149570380216,,3706.6255158730123,2503.225273653425,,0.0,0.0,,0.0,0.0,330061
7455.8476400862055,7482.94165277122,7317.6072837831125,6966.314105603446,5271.02789599591,4547.99013037203,5875.5430387931,4307.996784884798,3756.387532631323,0.0,0.0,0.0,0.0,0.0,0.0,330065
,9940.297176910617,7350.717911008317,,3197.8543095089126,2202.625632817818,,2529.509790428525,1748.253504749807,,0.0,0.0,,0.0,0.0,330073
18842.05688311685,12707.785106576397,7509.452375046452,6385.475194805191,4003.3159126572327,2450.024430239217,5333.554740259735,3237.0344936882275,1943.4089207110815,0.0,0.0,0.0,0.0,0.0,0.0,330074
19660.383373632136,10730.751265967103,7289.6330583375675,9984.728155432691,4704.552491090087,3386.4396528391767,8906.555423210873,3793.879923880674,2704.4502845440584,0.0,0.0,0.0,0.0,0.0,0.0,330078
28223.755442857102,18165.330576768294,12802.53373231126,11091.929533333334,5293.895494968734,4210.7899218986995,9923.914,4335.780991258159,3526.170541916152,0.0,0.0,0.0,0.0,0.0,0.0,330079
,,4594.880103643724,,,1868.0356,,,1488.0713333333333,,,0.0,,,0.0,330080
,9535.156304487155,5664.062749890028,,3320.201387362635,2523.670428104488,,2615.17279532967,2006.0428689112703,,0.0,1.7142857142857142,,0.0,214.15380000000002,330084
,6861.646477040826,4776.222630101824,,3109.49169642857,2244.673369006987,,2475.06548469387,1786.2150461216634,,0.0,0.0,,0.0,0.0,330085
,,9034.797727272726,,,1822.7690909090898,,,1449.1113636363598,,,0.0,,,0.0,330086
,14226.394555526,8440.530072949348,,5673.264020433446,2843.573062748627,,4662.832095187509,2260.1381250305135,,14.333333333333334,8.166666666666666,,361.37340465116,245.58273333333332,330088
39146.71160799332,32242.653519761323,24612.56206509857,11005.357553359678,8162.3703368533015,6165.2348552099065,9840.007369711591,7185.961157541409,5386.159618177612,0.0,0.0,0.0,0.0,0.0,0.0,330090
16173.925000000001,13996.048106932776,8298.168328489852,7237.3724242424205,5155.240590489279,2375.35922901487,6131.877424242421,4187.07477335284,1882.9228257341047,0.0,0.0,0.0,0.0,0.0,0.0,330094
,12013.295857345032,7675.846318241114,,3271.78172092474,2523.453576137211,,2592.432676338753,2002.58543859422,,0.0,0.0,,0.0,0.0,330096
70295.3676923077,28921.45544287901,17472.696755188164,34344.46,14535.098053765867,6710.212884358159,33084.46,13528.900399959812,5969.70640346481,0.0,0.0,0.0,0.0,0.0,0.0,330100
42555.5180161327,37392.997240184464,27515.374026371886,14653.749438366562,12939.644018413976,8425.542001174752,13443.362670866509,11746.942398691364,7487.574259923179,25.571428571428573,34.733333333333334,43.91428571428571,1130.530579524675,1310.320581386322,1390.4790748163489,330101
11395.6988356164,10895.08358281898,7210.224512265817,7124.43669652263,5103.662467369373,3370.912819452509,6036.29169652266,4178.948860063449,2727.158814277279,0.0,0.0,0.0,0.0,0.0,0.0,330102
17907.011060606,13603.920003280626,8964.98494459117,7138.42,4412.714544556826,3178.812068857021,5915.9349999999995,3588.605968559731,2556.4289237231546,0.0,0.0,0.0,0.0,0.0,0.0,330103
,24072.989542307558,14468.599264436598,,5011.148428977278,2951.9255546242207,,4066.851335227272,2340.7432499396787,,25.5,2.2142857142857144,,446.1048151960776,116.27758709677357,330104
57937.95156506689,46276.8671829473,31040.01171804734,14134.003139111506,11633.223784697158,7234.655770843762,12933.654921833491,10492.700178744792,6367.099912659179,0.0,4.444444444444445,1.7083333333333333,0.0,232.96714259259255,128.96696353668207,330106
47701.807692307695,27425.59737297191,15607.183009369955,10876.71,6060.631043762617,4061.394942421326,9616.71,4990.371424461223,3292.1818673451207,0.0,8.0,1.9444444444444444,0.0,272.47185,76.09714,330107
,7273.870243902421,4714.270891891895,,1896.05195121951,1631.5422612612551,,1501.19097560975,1292.5988828828815,,0.0,0.0,,0.0,0.0,330108
,5096.30300000005,4603.7785611511,,2173.63,2233.8161151079003,,1731.84,1778.99050359712,,0.0,0.0,,0.0,0.0,330111
11412.747727272701,11211.97169761726,9370.85476127062,3767.9818181818105,3872.386653061224,2756.7551589620675,2791.07181818181,3062.142653061224,2180.84471029169,0.0,0.0,0.0,0.0,0.0,0.0,330115
48206.73540409725,30713.224004296793,23612.067408933628,13766.309508451732,7805.635792617322,5870.434208921454,12575.872179982718,6714.180549490876,5062.202230683457,1.6666666666666667,0.0,6.0,54.737282962962894,0.0,265.97314604377056,330119
39227.651077125025,28588.476099980886,22077.128706794894,11636.618443281644,8421.023355473773,5875.330430275364,10466.017763161253,7398.52558227999,5106.918681328011,8.25,7.3,0.0,238.01267424242425,290.4030638110651,0.0,330125
39204.01222795585,30560.875761203195,21356.185151124813,12205.849747499085,9575.376947714341,6321.515508758379,11015.60234771257,8455.171518048066,5497.587561041066,0.0,5.6,3.6,0.0,74.56165111111066,46.858488271604664,330126
,,6526.467480600532,,,2417.17310222672,,,1828.9333594804275,,,0.0,,,0.0,330127
,7609.25732394366,6533.294310385634,,2539.91366197183,2233.004770103088,,2015.86295774647,1690.9189256968264,,49.0,40.0,,1874.6984,3475.5928082299165,330128
,5191.01623529411,3925.8083211326702,,1939.3791764705802,1927.0492676767633,,1541.4691764705801,1524.550114345701,,0.0,0.0,,0.0,0.0,330132
,32845.78258125935,31880.42599318413,,3658.84187150838,2587.0497450704374,,2912.76664804469,2053.524572656647,,0.0,0.0,,0.0,0.0,330135
39651.61742415599,26154.83671956883,13255.060252474063,14094.555555944578,8422.3188131481,4015.576050314523,12892.043938297522,7395.945233944284,3312.7257587599534,11.666666666666666,21.75,28.714285714285715,575.1154266666666,1207.2405655404025,992.7515373244986,330136
27210.744057883767,25202.01812869704,17697.5537779197,10414.70585299104,8948.135031545231,5797.0782101087325,9335.640425088952,7889.429848377766,5000.048032164219,0.0,2.1666666666666665,2.1739130434782608,0.0,140.703975151515,214.78025296442652,330140
49096.2252460317,35420.238595166986,22365.54421724606,9670.9823611111,6808.820224088229,4006.1792504532154,8410.98236111111,5750.766767867047,3287.7613438502062,0.0,2.75,0.75,0.0,379.35065,79.83661875,330141
,7236.1137288135205,8555.9755172415,,1917.86627118644,2019.8611494252802,,1522.71627118644,1605.52114942528,,0.0,0.0,,0.0,0.0,330144
,26964.50326108025,5172.802913970465,,6666.3424742268035,2002.3561270871944,,5875.286116838487,1591.3176613069443,,0.0,0.0,,0.0,0.0,330151
68273.4957747138,43246.29607256044,24575.459709458457,11301.790819796139,8549.09266668666,4971.936560796516,10150.453436853002,7528.43155040667,4266.443163058369,0.0,0.0,0.0,0.0,0.0,0.0,330153
25528.105421900225,25720.950198771057,19253.29870770457,10035.281007923486,7128.267303707277,5007.557779552148,8883.921007923485,6049.394747828821,4183.7486183040155,0.0,78.55555555555556,200.1764705882353,0.0,1627.9519561627949,1912.5246430365987,330154
24101.203611111097,13472.37062998992,7818.689704608244,8917.39,4598.001663287275,3045.377522153533,7657.39,3734.4523171652772,2451.807174938908,0.0,0.0,0.7142857142857143,0.0,0.0,82.43355555555523,330157
106817.88653055072,75740.17345884636,56158.9857807548,14610.346704487069,10536.299142905233,6623.258401685956,13381.27876474484,9446.023503439847,5799.235906721416,0.0,0.0,0.0,0.0,0.0,0.0,330158
39356.3350395004,35737.21638495394,24039.54954666523,13495.984134386275,10720.07739354554,6547.111929071487,12323.965929258087,9605.680484391572,5739.147975674938,0.0,0.0,0.0,0.0,0.0,0.0,330160
40285.39956918078,24662.00283458438,16390.426148074625,9293.37280885779,5607.696268021838,4099.145629181876,8058.2855011655,4584.742646872496,3337.6302565664273,0.0,0.0,0.0,0.0,0.0,0.0,330162
,8978.483845945899,5562.153084362118,,3086.937905405405,2303.84837202877,,2458.620608108105,1827.440416331479,,0.0,0.0,,0.0,0.0,330163
13020.6292307692,12971.358351045552,11046.45896208034,5427.655,3929.4644342352176,3514.689117642022,4345.855,3092.660566662864,2860.869653243636,0.0,0.0,0.0,0.0,0.0,0.0,330164
,5564.52722222222,2874.773013558425,,1933.58999999999,1560.93108527242,,1540.58,1234.3999500966188,,0.0,0.0,,0.0,0.0,330166
64321.199522892195,59129.50801711356,66783.69162388005,12992.635634543702,11665.174195397343,8666.516188983293,11847.565563977094,10505.549320961842,7725.49288771137,2.076923076923077,1.0,29.0,317.74208050699235,64.73656172839499,1973.8097573581847,330167
36855.35522404252,30945.08056689948,16239.266294057892,13980.200537280083,10910.607337140538,5623.5857828986245,12814.35268978867,9799.356607135202,4822.720353559408,4.2,39.714285714285715,23.0,119.49354666666659,238.0855258426957,548.3585614393937,330169
13276.561034188,10225.362211013626,6631.858266110898,6275.566666666667,3535.405611111107,2430.089265997773,5125.509999999999,2813.4849722222193,1934.536540383333,0.0,0.0,0.0,0.0,0.0,0.0,330175
25116.252564581362,15865.503386882305,10508.295431839264,6131.59546296296,4406.82620736837,3047.8737556714404,5045.67898148148,3554.7833240309906,2446.2574642860463,0.0,0.0,37.25,0.0,0.0,3558.774135984436,330180
,12831.8491838235,11498.271226602585,,3328.330132352935,2866.769688284546,,2646.13439705882,2274.218330535318,,0.0,0.0,,0.0,0.0,330181
77102.0166023376,77344.1964307878,57174.3277916182,14376.207598713514,12204.686077604783,8783.250616344387,13180.117563644235,11036.52234803267,7857.144205949974,8.5,16.307692307692307,4.285714285714286,400.492326111111,501.0778143331733,330.3501871666662,330182
,16559.46379943723,13076.281186298147,,4422.3504347826065,2680.2212936424667,,3517.3804347826062,2111.641049765909,,0.0,0.0,,0.0,0.0,330184
45383.5904867047,36689.421984708686,23035.929861743716,7126.032820512787,8789.225967203958,5111.0814278558555,6004.964102564093,7679.70654337333,4334.285467006938,12.5,10.88888888888889,6.157894736842105,1172.9767,601.8747819259256,604.1596921116643,330185
12664.681428571399,9092.77736402058,6292.790002657652,9415.31,4696.54651574803,3029.05210258316,8155.31,3888.1700984251947,2454.7268261116674,0.0,0.0,0.0,0.0,0.0,0.0,330188
19836.1305767584,22448.200267588978,12874.657604872165,8589.423940886698,5794.6767408102505,3868.75746043881,7451.958226600983,4820.266235818099,3231.8458095488118,0.0,8.0,0.0,0.0,315.9526125,0.0,330191
8806.20692307692,8151.731893240091,6439.3502622461465,5263.35,4585.792583333332,3534.744723220094,4193.56,3652.202499999998,2807.4687882399435,0.0,0.0,0.0,0.0,0.0,0.0,330193
65139.032028634756,54856.61328892352,32202.09571182737,13706.561504411604,11730.977455157807,6857.243078999904,12544.55551999667,10613.81489215956,6022.970689630691,11.0,2.2,0.8571428571428571,583.8388995833333,325.795298181818,169.93328333333287,330194
42390.413514573804,34014.50673694762,25741.433396146513,12673.848452146873,9579.488544766735,5956.464262526077,11509.546623087059,8471.256547971132,5131.619912999785,0.0,1.3571428571428572,2.3636363636363638,0.0,78.18683157894715,114.92817220279682,330195
23072.0415384615,6107.693081761011,7751.183831944957,5263.35,2080.73471698113,2258.334436209704,4193.56,1567.8747169811302,1781.197256643239,13.0,55.0,22.0,6702.58863076923,1393.4087236363598,7497.871921541666,330196
,10708.202307826843,5618.485359225214,,4488.652760312149,2342.602815203349,,3668.4919523411345,1859.7894459669315,,0.0,0.0,,0.0,0.0,330197
72643.60262760115,54659.81727492972,33930.71987047008,13856.678150397443,10896.53346901665,6577.628056067158,12620.58809500566,9737.927058906444,5722.405901249571,0.0,3.1538461538461537,0.9285714285714286,0.0,83.66804240150076,51.88745961538428,330198
,,6353.460314285714,,,2466.899876190475,,,1955.29731428571,,,15.0,,,4488.724244019135,330199
,8493.032432432428,16890.91189920197,,2523.35189189189,3370.0673160321776,,2006.9027027026998,2683.5002281200927,,0.0,0.0,,0.0,0.0,330201
,13744.517370129824,8660.355328022528,,4283.8390909090895,2874.6931959238836,,3405.47636363636,2229.2416617239974,,12.5,23.75,,2791.598790909091,2494.32720509259,330202
24090.76866423902,21419.17609201632,17469.020683318497,9768.756602725369,7706.570517297029,6355.727633035101,8599.957322712966,6652.539729017903,5501.242837773003,0.0,1.2,0.0,0.0,65.4314966666666,0.0,330203
,,6071.671803896083,,,2055.67646190476,,,1556.901319047616,,,0.0,,,0.0,330204
,36114.381145357365,33840.97659573593,,4576.100645327103,3488.2797887196884,,3601.1988306853564,2845.4402297639044,,0.0,0.0,,0.0,0.0,330205
25115.79519480513,17547.652548490827,11412.806138413462,8968.3775108225,6851.5529746011,4642.0123014461005,7820.871753246737,5791.837908259306,3918.5607849831345,0.0,0.0,1.25,0.0,0.0,71.6370004,330208
,8178.090574058083,7549.144544238431,,2969.2153862525133,2231.382180342446,,2354.8954739718133,1768.6454121167326,,0.0,0.0,,0.0,0.0,330211
110856.98339185506,102438.6729881661,78970.20449474,14812.1235528344,11866.818582291122,7954.095901704254,13597.195129253827,10711.27349374358,7036.290063727154,47.375,112.9,73.78947368421052,2001.401283787965,1818.438829533991,1979.9591459836129,330214
,17767.893872723867,12983.743928250393,,3426.29017363433,2613.296964583645,,2710.8310707915234,2069.6546871527476,,0.0,0.0,,0.0,0.0,330215
,9261.560147100627,6658.680695946811,,3086.5190408530525,2544.842913945357,,2394.219100860795,2027.993992022008,,0.0,0.0,,0.0,0.0,330218
18584.16124845265,12649.234904748166,7076.141364738545,6697.162498673741,5176.741976116197,3306.90982001517,5605.87993899204,4235.882102779869,2668.002720694845,0.0,5.666666666666667,0.6666666666666666,0.0,139.76202745098033,78.15858425925889,330219
,14515.4312121212,9617.417629955762,,2507.9953333333397,2774.694421941693,,1997.8454545454501,2173.902602851692,,36.0,1.5714285714285714,,1607.39409444444,185.7688,330221
26939.379069287766,22464.03519353676,13837.753164625647,8877.876944075868,6767.578059052784,3756.9543940450003,7748.967638520313,5798.267769416832,3144.823694451954,0.0,0.0,0.0,0.0,0.0,0.0,330222
,6408.228895203634,4434.391339184084,,2638.06227848101,2312.010171784025,,2098.775738396625,1835.4910361510088,,0.0,0.0,,0.0,0.0,330223
43035.3826380601,35824.489850732585,18960.66689979501,10117.63470788971,8106.8758372023785,4940.83420886363,8952.120010920013,6983.424884821427,4190.065140681819,20.0,13.333333333333334,4.857142857142857,1604.191922666665,1051.23878611111,849.8049,330224
36989.26354945372,16827.031056521948,18092.65106492372,9695.466190305242,4968.440641734717,5433.333351604904,8621.806921841699,4026.3052617517774,4679.865955798603,15.5,59.666666666666664,10.636363636363637,458.379509677419,796.6736437412068,212.078701684079,330226
11332.708,7581.337255257009,4598.485805736099,3385.78133333333,3217.223994849192,2292.0621522324273,2507.39533333333,2526.4609499256558,1811.53040338707,,0.0,0.0,,0.0,0.0,330229
,,6487.11909090909,,,2097.771919191917,,,1656.71303030303,,,0.0,,,0.0,330231
,11273.31940831632,7543.3726022641395,,2946.280813953485,1733.589730877828,,2307.67755813953,1375.7394353901695,,93.0,0.0,,2761.70704740398,0.0,330232
8819.97772727272,8509.66708378088,9158.001022306036,5263.35,3856.33684747583,4019.1130806065426,4193.56,3071.3796652345104,3289.512410215483,0.0,0.0,0.0,0.0,0.0,0.0,330233
63857.78677483813,55547.47389313361,44417.03869682499,14792.397366524923,11507.76756001787,8034.976033962945,13585.37770149036,10377.364439355877,7155.085449912904,4.222222222222222,44.0,41.1764705882353,699.9317344444445,841.7993077158022,769.0141390266917,330234
,10828.690856617626,8994.787191119587,,3424.974738970585,2520.4461586107022,,2728.1804111519596,2002.18071041941,,0.0,0.0,,0.0,0.0,330235
40813.1923841004,30850.09227596862,24438.256533700955,14995.812918803604,10825.108835001503,6943.730565589415,13767.281879731125,9664.614125049065,6109.267181707701,0.0,0.0,0.0,0.0,0.0,0.0,330236
17630.1968181818,14676.779818713447,8069.854931656864,8440.31363636363,4580.395,2964.167990523769,7208.95,3717.658333333333,2384.570448759509,0.0,0.0,0.0,0.0,0.0,0.0,330238
17698.886744658033,20011.60580571219,11012.182106807388,5159.591333333334,5622.721678545789,3568.25155991781,4173.820444444443,4761.939794412808,2872.376012337974,0.0,0.0,0.0,0.0,0.0,0.0,330239
,,4509.9284848484795,,,2111.41757575757,,,1681.38393939393,,,0.0,,,0.0,330240
36035.81642565115,31014.167740442685,24104.929964101502,11801.567919780358,8429.049924917781,5694.5664935050645,10639.949003221205,7369.469800093399,4921.999182564828,7.777777777777778,47.63636363636363,27.789473684210527,1333.1929279985743,1830.6555028723435,1686.7863996134479,330241
29080.155367575084,26428.42414997252,20745.032922250255,11617.115269575906,9071.915084730379,6793.598562836228,10428.632239272874,8006.342547439257,5985.558705895121,1.5,4.222222222222222,1.4705882352941178,185.42988333333247,249.829124618736,161.28804524886823,330245
34506.48,31274.488710174654,19584.919375495094,7810.107730263149,5430.3036444892805,3419.644217667698,6607.70773026315,4440.237125444118,2760.9097840715535,0.0,10.5,0.9285714285714286,0.0,295.60340833333254,96.25850769230713,330246
65389.20636923811,41484.084671347104,29266.33790931517,12704.959475961357,8213.859222706027,6088.745326883984,11521.766368744995,7150.869050560964,5295.74515677669,5.166666666666667,2.125,1.1666666666666667,362.9671704678356,148.94450735293998,135.2079447863246,330250
,30438.97599043934,22452.090578896208,,5314.077763697292,3519.232394032142,,4420.886735796118,2830.279617969367,,9.666666666666666,1.2727272727272727,,383.61480459769996,128.3058,330259
24792.990515872996,27808.222120905146,21451.078167239877,9286.095000000001,6747.184939029341,3939.054820829184,8026.095,5674.060284511503,3198.395297578577,0.0,0.0,1.8,0.0,0.0,125.403141111111,330261
18689.92857193729,19991.995462199753,22367.52435475498,9142.71793956042,6569.243662028701,6363.838361122575,7938.550247252743,5513.912997566975,5585.034677911199,0.0,5.125,2.25,0.0,245.427646153845,79.50947569444438,330264
9198.50166666666,10098.295747635077,6992.9219145455545,3997.0308333333296,3135.09526655443,2156.69309815705,3156.73083333333,2486.9036506333136,1715.3234791666666,0.0,0.0,0.0,0.0,0.0,0.0,330265
,21466.004090909075,13903.828974385871,,5671.2817092803025,3309.7947944683947,,4596.279209280303,2656.9869044452607,,0.0,0.0,,0.0,0.0,330267
,6212.19948148146,3470.5472845117306,,2070.87,1617.21085185185,,1649.96,1282.7010538720522,,0.0,0.0,,0.0,0.0,330268
38294.9982608695,30899.42966880337,17293.27397628307,11832.0,8822.11977083332,3921.1453443890036,10572.0,7557.351851495737,3253.774218013196,,38.0,42.0,,1078.14957894736,1617.273175,330270
27533.658125,24539.28792829999,14784.729535166374,11180.94,6346.5955934195645,3249.8556897792287,9920.94,5298.594032636171,2634.3275735270636,0.0,0.0,0.0,0.0,0.0,0.0,330273
,13804.824406500858,9510.06920822026,,3790.8842766896278,2748.023988418565,,3007.241621825712,2222.7644505386565,,0.0,0.0,,0.0,0.0,330276
17542.681818181798,14034.4140385912,10926.269270283523,8756.61,3276.4545012915273,2637.5176696883013,7496.61,2597.8134248073275,2126.81797990609,0.0,0.0,0.0,0.0,0.0,0.0,330277
36852.70933509633,24815.738443741164,16732.20499795438,13267.143175874238,9631.819135337002,7008.2295018229115,12056.432846720623,8551.560812461345,6130.478959243698,3.0,1.5714285714285714,1.4545454545454546,406.9639875,285.2346,135.55321022727273,330279
30883.251585236332,24820.077700157744,17234.891381782625,12383.014058229355,8444.653228348365,5701.907507089096,11243.50125052728,7444.842360929289,4950.491814339713,4.0,11.75,7.56,272.6540721513777,602.6745442058402,593.4829098371772,330285
68813.86696733364,71404.65420669431,54734.77796725292,11733.177360556183,11671.586747081032,8650.670370888089,10636.815768973129,10549.235809260768,7727.50081848762,9.714285714285714,3.9,1.5263157894736843,200.93182941176426,477.493444166666,68.27131760435526,330286
35821.86165408922,34322.59726936112,26634.613147903936,7957.102008978668,8046.285187001278,5364.283496236845,6844.326506333162,6955.911934754889,4526.2467927801845,0.0,2.875,3.625,0.0,147.36606195652124,92.23412847923662,330304
53451.6351219512,,,10665.5080487804,,,9401.92268292683,,,15.0,,,3476.4716,,,330306
21901.219874581926,13487.09807531674,8099.381502094146,6977.168102006683,5045.6501152237715,3339.0153487272837,5825.718294314374,4137.732362871878,2698.1991195408878,0.0,0.0,0.0,0.0,0.0,0.0,330307
,15872.229764930365,11981.1675536274,,4878.738970418467,2990.3967034764614,,3869.6770584415535,2372.5021394406235,,0.0,0.0,,0.0,0.0,330331
,26690.09475700012,30528.115898010452,,5115.101388670151,5454.398100068776,,4145.936008579651,4751.773540995846,,8.5,0.0,,463.36158235294096,0.0,330332
53251.45,35340.68038985921,14863.533942942058,7357.23,6060.838806466301,2924.9614691100996,6097.23,5041.085751568509,2325.9970418765097,,44.2,5.090909090909091,,760.0673303658521,128.64235681818184,330340
14991.20677358485,16147.977870818919,11437.82223092413,8087.658150943389,5306.944763819672,4235.79579031524,6943.407679245285,4378.512982030045,3506.4859722105375,0.0,0.0,0.0,0.0,0.0,0.0,330350
27606.16053429023,32264.82859480517,17719.085424613884,7404.201122807011,5990.972273809522,3782.2750963523927,6350.49775438596,4918.999357142855,3081.363237255586,8.0,19.5,15.090909090909092,247.639875,2688.7446521066418,675.3898888095983,330354
,,5401.48461538461,,,2172.7469230769198,,,1727.82538461538,,,,,,,330385
,11653.23746296295,8890.326113822992,,4669.622930555555,2545.176023527565,,3721.056111111113,2010.1475034774412,,0.0,0.0,,0.0,0.0,330386
46965.36324315166,36394.657360877056,25215.057503977005,13151.29758005685,10808.536702119813,6818.966918159451,11962.701115978545,9670.759834746656,5964.196610077372,0.0,28.8125,11.92,0.0,78.11213695770063,195.02451048113878,330393
36961.42681080407,25991.469295585244,19087.96439559068,9585.578864027802,7462.713322817841,5637.368802633401,8474.681061690311,6450.286370662934,4880.81466802939,0.0,0.0,0.42857142857142855,0.0,0.0,33.73889166666664,330394
,14284.8927374895,12338.643103949433,,3300.15840354766,2474.1523222245564,,2628.72015521065,1966.0018986060684,,270.0,162.0,,1344.9117837037,1555.019140499995,330395
,,5669.462450980391,,,1805.2745726495698,,,1424.17255153343,,,34.0,,,2242.68849411764,330396
22680.6024285713,18313.19133578428,10877.69427865215,5263.36678571427,4626.667683823525,3734.8532798627903,4192.73678571429,3684.90975490195,2881.7587918684376,93.0,195.0,0.0,1324.1119311827902,1851.70351692307,0.0,330397
,,13494.434236078418,,,3113.4189547058822,,,2404.5330672058817,,,0.0,,,0.0,330399
72122.78224664948,65889.87474613596,36026.353501685044,14204.772472176062,12047.827256383769,6142.623330970241,12980.543302325577,10895.904010036109,5352.043587851799,0.0,18.166666666666668,1.2222222222222223,0.0,537.6660904546817,73.70765606060554,330401
,,9778.61952380952,,,1766.3966666666602,,,1406.55095238095,,,0.0,,,0.0,33302
50977.54177553249,45019.36576174637,36435.68289908773,12082.127100030064,8956.463678527974,6121.092263473381,10903.297661091194,7871.096170943729,5325.870611379586,1.8571428571428572,2.5,0.0,148.32623076923,181.88719248365928,0.0,340001
38752.79397566317,33152.947092341296,26860.966668511337,10502.880886475996,7767.077916825104,5867.369409882382,9358.845016816429,6706.2786844662605,5069.987389237996,9.666666666666666,19.466666666666665,15.392857142857142,620.1364390572378,529.9635236719256,675.9837287147018,340002
,9217.549608758605,6102.182318417716,,3154.6106919555377,2132.5083278143143,,2504.6953541177,1691.968252531964,,0.0,0.0,,0.0,0.0,340003
51115.055726275,38646.2659237774,25747.576807284076,10836.758813347773,8633.191040480866,5658.794129972578,9671.737844892425,7593.510500959451,4878.190067300915,0.0,0.0,0.0,0.0,0.0,0.0,340004
15555.329571428549,17250.723965297188,13286.912461826709,6473.10454081633,4207.974973970325,2655.826541696274,5424.1387755102,3421.2152799667947,2122.6829251319405,0.0,0.0,0.0,0.0,0.0,0.0,340008
37406.8582417415,26022.61016359957,17864.280089023247,11588.729214285695,6893.0522963662215,4808.778138784868,10409.459246428542,5897.655828218857,4115.000898573871,0.0,0.0,0.0,0.0,0.0,0.0,340010
,24398.22911904925,17767.883410614402,,3570.36713776629,2610.104553976581,,2839.3895567042623,2048.975080776139,,0.0,0.0,,0.0,0.0,340013
36747.28180309692,32974.92020444901,22580.427827872154,11136.736702903863,8497.962891975698,5783.004801763362,10017.135521394473,7444.246329638568,5008.773540432091,10.8,10.0,7.25,808.1908589999999,625.6069447757891,420.2639707781632,340014
43989.02799590583,34010.03926171999,22241.2269447,12209.454552274468,8584.604199763471,4494.551912843214,11045.235969606028,7569.005695115469,3758.225980012964,0.0,0.0,0.0,0.0,0.0,0.0,340015
50214.91491935479,24086.023913880075,18931.153627664324,12775.792580645148,3728.99202736418,2510.0799187207517,11726.1238709677,2966.1804108651877,2005.3960256269575,,0.0,0.0,,0.0,0.0,340016
31724.165151735582,28285.00956991201,18948.956724544456,11326.081349325037,7264.816074549688,4268.203656660465,10184.804589631487,6289.8807412962615,3565.2714714392623,0.0,12.0,16.3,0.0,466.1889360362095,633.8004306593181,340017
42865.5773863636,28515.577934876535,22237.821859694694,6747.430454545454,4409.428309961752,2985.601126322388,5640.683636363635,3595.332594396887,2358.100422066118,0.0,0.0,0.0,0.0,0.0,0.0,340020
34158.875185859484,29554.63547259388,24013.93392258506,7124.91394480755,4863.522469573488,3662.8161277168297,6014.493099802877,3947.612943121856,2994.532542095671,0.0,0.0,0.0,0.0,0.0,0.0,340021
24149.78221481475,26030.992012187417,17253.598083599158,6134.825925925925,6685.872070321958,4188.820849543198,5052.885925925925,5745.322475590709,3552.313087943298,0.0,8.4,1.6470588235294117,0.0,529.7895634017582,64.44727058823528,340023
,13191.421323371349,9694.757081567595,,3144.1886663396554,2147.2648498115477,,2499.4008660344425,1695.1179582022253,,0.0,0.0,,0.0,0.0,340024
17265.0593675889,20481.8950353422,8464.56596846667,8454.859420289853,8794.936718758707,3883.725087957959,7193.555507246377,7851.641949117999,3313.0794513277096,0.0,0.0,0.0,0.0,0.0,0.0,340027
52211.921674349185,40761.64411814977,28326.018863259185,9011.181768648807,7401.340967548546,5020.4970524309165,7956.445376386315,6407.57966454168,4294.702306755059,5.5,4.153846153846154,2.0434782608695654,356.49827740196037,273.00574984779905,129.75350018115913,340028
72025.08523063685,59988.20441369994,39514.25444198935,12359.416058810939,9801.002760414585,6598.696458235476,11194.37111619779,8694.168035730023,5772.991811794899,9.5,3.4285714285714284,6.545454545454546,621.2200798351155,261.1835195075755,782.5040002449969,340030
57288.811013786515,60124.15623985137,32365.95762582393,10220.81746679981,9076.196133399348,5485.536480398401,9050.368989939196,7994.396002365875,4709.3411524530675,6.9,5.777777777777778,0.0,180.550069592476,219.82463481481446,0.0,340032
